date;cutlery;tips;order_price;uid;order_id;cutlery_grouped_uid;tips_grouped_uid;order_grouped_uid
27.01.2022 2:23;4;80;573;283897;68122478;3;47;463
25.01.2022 6:23;4;90;892;588182;84249220;4;50;666
13.01.2022 17:52;3;90;410;792693;56099745;2;52;429
23.01.2022 9:22;1;30;881;574453;91058181;1;30;881
14.01.2022 18:40;2;30;519;323660;84119075;3;35;521
31.01.2022 12:19;3;60;754;294687;20176769;3;40;669
02.01.2022 17:02;2;20;619;774481;63018359;2;20;619
07.01.2022 19:06;1;10;302;292832;56697141;1;25;472
18.01.2022 0:56;4;40;556;542188;21939053;3;35;505
24.01.2022 11:17;2;60;552;845464;48172594;3;35;472
01.01.2022 14:22;4;10;814;641808;10888918;4;10;814
10.01.2022 15:18;2;70;419;557976;73097883;3;47;735
11.01.2022 2:39;3;60;491;101227;60071115;3;35;621
24.01.2022 11:38;1;70;552;708694;35903358;1;47;499
18.01.2022 7:05;2;10;768;912535;88864832;3;68;780
16.01.2022 10:37;2;40;439;555351;99906624;3;60;534
01.01.2022 11:29;5;0;0;654641;69932830;4;81;646
07.01.2022 20:09;1;10;629;670259;49481872;3;47;477
09.01.2022 12:09;3;50;332;600627;40320820;2;47;454
07.01.2022 15:34;3;50;373;693960;64260409;3;40;467
27.01.2022 1:48;3;80;779;631466;33711580;4;54;417
24.01.2022 18:20;4;20;915;143841;28216863;3;30;631
26.01.2022 11:16;1;90;507;431754;95015749;1;60;666
26.01.2022 21:50;2;10;724;187031;47894568;4;60;658
29.01.2022 5:12;1;10;439;497715;56532003;3;48;583
17.01.2022 20:07;4;50;790;458382;55101408;4;30;837
14.01.2022 5:14;2;10;476;969536;21685070;3;53;569
06.01.2022 18:25;2;20;810;330647;20998291;3;65;822
13.01.2022 2:19;2;60;520;766912;38130474;4;68;721
22.01.2022 4:40;2;80;521;312451;51982482;3;53;493
06.01.2022 11:34;1;30;311;277432;26360451;1;30;311
12.01.2022 1:56;1;20;923;879937;66512135;2;53;648
16.01.2022 17:07;2;20;531;978833;79983958;2;20;531
05.01.2022 18:47;3;20;539;191336;24349685;3;47;570
15.01.2022 15:29;4;30;924;424689;22157891;3;60;694
03.01.2022 8:18;3;90;595;851540;80992183;3;53;701
03.01.2022 13:25;6;150;995;690526;86463001;4;68;526
31.01.2022 22:37;1;20;667;824603;60353271;1;35;625
20.01.2022 4:55;4;10;828;392631;97644230;4;25;804
03.01.2022 13:48;2;30;497;325656;84483614;3;73;505
15.01.2022 21:33;3;80;1018;368450;89226922;2;43;575
11.01.2022 1:19;4;90;809;733255;83082322;4;50;474
20.01.2022 9:34;3;20;682;746018;85045658;3;40;692
13.01.2022 1:01;2;40;513;355354;41977687;2;35;625
03.01.2022 6:25;3;100;858;269389;89003231;4;54;624
10.01.2022 20:07;5;170;756;422461;39056736;5;81;616
27.01.2022 1:32;4;60;914;143694;59767339;3;40;647
06.01.2022 13:15;1;20;496;421816;86915526;3;50;431
06.01.2022 13:47;1;30;581;325486;27718595;2;40;478
19.01.2022 4:28;2;10;608;575877;74698009;4;47;527
30.01.2022 22:01;3;30;895;958309;51015219;3;60;649
30.01.2022 5:59;2;10;371;501419;28016745;2;25;621
31.01.2022 16:02;2;10;466;593893;80681411;2;10;466
02.01.2022 12:13;4;30;430;740248;96919830;4;30;430
10.01.2022 4:26;5;100;343;345063;47748284;5;60;415
04.01.2022 7:47;4;70;525;206653;62643074;3;43;487
08.01.2022 9:08;3;50;440;465405;54037015;2;40;445
12.01.2022 6:26;5;100;581;845422;91605207;4;60;663
04.01.2022 7:40;4;30;846;130004;98268729;4;57;556
05.01.2022 12:19;1;30;498;202071;12015342;2;56;567
17.01.2022 0:58;1;10;665;225691;26336148;1;10;665
18.01.2022 17:00;2;50;726;606469;95441164;3;40;793
06.01.2022 9:00;4;20;745;408054;19237265;3;35;602
17.01.2022 6:18;4;80;389;891207;96905630;3;50;604
29.01.2022 14:57;1;60;640;770089;75595032;2;50;742
28.01.2022 4:54;4;50;811;947914;29008461;2;50;648
29.01.2022 16:04;1;90;526;299261;43686131;2;53;472
26.01.2022 11:24;2;90;959;746997;44595585;2;58;552
26.01.2022 10:24;4;80;582;711032;51985899;4;65;531
18.01.2022 13:26;4;60;339;137893;56374244;3;40;500
20.01.2022 7:15;2;20;682;283307;98063800;3;30;665
03.01.2022 23:05;4;30;504;400842;48160697;4;30;504
08.01.2022 15:55;1;70;400;416945;53889625;1;47;588
06.01.2022 15:48;3;20;852;786124;36830075;3;20;852
17.01.2022 21:36;4;40;459;779717;40851390;4;30;367
25.01.2022 11:58;5;120;857;751774;18564791;4;73;644
22.01.2022 2:00;4;50;418;601453;28649739;3;63;519
05.01.2022 3:48;4;160;1073;898873;75648682;4;79;616
10.01.2022 23:36;3;10;452;752123;46764675;3;10;452
25.01.2022 23:37;4;10;420;883359;30175403;4;10;420
22.01.2022 9:32;4;50;452;548809;63056671;4;30;388
06.01.2022 22:24;3;30;411;751653;18636107;4;40;502
05.01.2022 19:12;2;60;522;627386;38130105;3;40;600
12.01.2022 8:27;3;30;472;414031;75311047;3;30;472
15.01.2022 0:57;4;20;605;683186;45014669;3;35;641
17.01.2022 5:52;3;50;749;942001;65418189;4;65;589
12.01.2022 3:37;2;10;520;194793;43568703;3;43;420
02.01.2022 5:30;1;10;613;162046;36337695;3;47;560
30.01.2022 2:24;4;40;333;897693;59457718;3;65;694
10.01.2022 19:25;4;30;683;492649;38850689;4;30;683
07.01.2022 12:30;4;30;640;664930;82601107;4;84;658
17.01.2022 11:02;4;40;920;583889;43526637;4;25;848
08.01.2022 7:38;3;40;361;713190;88939804;3;30;630
09.01.2022 11:44;1;30;847;525245;10777738;1;53;784
15.01.2022 4:14;3;10;377;525361;42631192;3;30;473
17.01.2022 0:04;3;60;340;705703;53108704;4;40;560
01.01.2022 6:33;5;0;0;400122;22674985;3;54;404
09.01.2022 15:30;1;40;388;841658;47644742;2;30;595
10.01.2022 12:43;4;20;940;830820;38940560;4;20;940
21.01.2022 16:26;3;30;278;746862;32017089;3;56;425
22.01.2022 4:28;5;110;732;914981;92614077;4;62;559
09.01.2022 4:00;2;70;346;986489;98277209;3;54;461
08.01.2022 15:54;2;50;855;353160;11553805;3;30;824
07.01.2022 0:08;2;30;399;169800;57435713;2;35;651
26.01.2022 7:19;1;10;744;335852;40395260;2;35;692
01.01.2022 15:22;5;0;0;636035;34544370;3;68;542
24.01.2022 22:08;1;40;418;769981;78203390;2;35;657
16.01.2022 6:41;4;60;781;534375;65349435;4;80;737
25.01.2022 8:35;2;40;931;799121;16412725;2;50;765
24.01.2022 2:47;3;40;932;402637;52032637;4;30;673
29.01.2022 21:57;2;20;735;281232;32225495;2;20;735
10.01.2022 16:55;2;10;751;844286;72377956;2;30;641
08.01.2022 17:35;3;40;910;885079;34809636;3;60;654
02.01.2022 18:28;3;20;432;129390;76706042;3;30;544
29.01.2022 12:46;2;10;344;241559;28230965;3;35;603
31.01.2022 9:07;4;60;690;634880;14993793;3;53;730
08.01.2022 6:32;3;30;769;161917;50117797;3;30;769
05.01.2022 2:45;1;50;439;526123;21898905;3;50;459
16.01.2022 13:54;4;20;870;977871;20670628;4;40;682
26.01.2022 5:52;4;20;662;315508;78173777;4;35;740
05.01.2022 19:27;2;80;436;921389;33073454;2;50;652
06.01.2022 9:18;4;30;914;552998;34009344;3;35;834
15.01.2022 1:10;3;40;618;210105;75446076;2;30;475
25.01.2022 1:22;4;60;824;521027;30150299;3;45;583
08.01.2022 5:00;2;20;284;670605;23593260;2;20;284
09.01.2022 22:01;4;30;734;619962;83837746;4;30;734
24.01.2022 2:33;4;50;578;893359;91376700;3;35;473
30.01.2022 7:23;2;30;897;922142;55302334;2;30;897
20.01.2022 7:21;3;120;921;559679;22885479;3;68;718
30.01.2022 21:12;2;10;481;285989;29463670;2;25;637
22.01.2022 12:09;4;70;413;223613;49839014;3;60;465
12.01.2022 2:15;2;80;485;725648;71275980;3;50;389
14.01.2022 19:20;1;30;640;812384;77287508;1;30;640
19.01.2022 22:29;3;80;935;732489;86860605;3;47;653
20.01.2022 7:28;5;70;751;810536;94453589;4;65;609
01.01.2022 20:54;1;10;684;825811;65924426;2;25;518
24.01.2022 12:41;2;30;845;751090;42261135;3;45;601
02.01.2022 21:22;1;60;488;185111;52792530;1;50;723
17.01.2022 6:06;4;10;753;788921;38362932;4;65;592
01.01.2022 18:27;4;0;0;297013;85069865;4;65;514
14.01.2022 19:42;1;10;874;608779;92012758;2;35;805
10.01.2022 0:04;4;20;354;742909;87621994;4;20;354
18.01.2022 4:59;3;30;797;910231;52495245;3;60;834
23.01.2022 12:50;3;40;496;880851;18555782;3;68;624
17.01.2022 18:10;3;30;861;806755;63259098;3;30;861
06.01.2022 17:49;4;30;478;779206;83015100;3;81;658
19.01.2022 5:11;2;40;668;152818;48660554;3;54;540
10.01.2022 0:21;3;80;550;779936;45072026;3;50;473
14.01.2022 1:14;3;20;474;954348;34942105;3;20;474
20.01.2022 12:56;2;20;881;816248;43274492;3;40;708
04.01.2022 7:00;2;20;739;257761;84338203;2;40;585
24.01.2022 12:20;3;40;493;465870;27030830;3;30;504
03.01.2022 13:28;3;10;412;418325;13907614;3;10;412
16.01.2022 4:15;4;50;937;781782;78492395;4;65;692
23.01.2022 2:39;2;10;920;151468;63161089;2;10;920
13.01.2022 11:45;4;40;361;887998;26948780;3;47;530
14.01.2022 18:51;4;70;963;760669;89514503;3;50;682
03.01.2022 8:57;2;30;398;635890;71515163;3;45;362
07.01.2022 22:22;1;10;758;181961;53194792;1;58;612
27.01.2022 19:09;3;120;904;246541;96869498;3;50;669
02.01.2022 8:03;3;90;946;359093;17852794;3;53;620
21.01.2022 13:22;1;40;823;201025;79788560;4;73;720
10.01.2022 21:14;4;60;966;145855;21283548;3;40;835
04.01.2022 0:25;2;30;882;331652;70239055;4;75;692
17.01.2022 18:59;3;70;395;478321;28672398;2;50;577
08.01.2022 19:00;5;100;658;271836;41618895;4;60;480
15.01.2022 8:05;3;10;278;501866;20978782;3;10;278
06.01.2022 6:14;4;40;476;615895;83862831;3;25;566
03.01.2022 4:05;2;30;399;461695;52736666;2;30;399
24.01.2022 13:49;2;10;344;526727;40789678;3;35;612
15.01.2022 5:18;3;40;491;657084;91589875;3;53;555
29.01.2022 20:33;1;40;764;578411;65342606;3;35;637
27.01.2022 1:37;1;60;387;719092;35686091;2;57;671
19.01.2022 19:01;4;80;812;672923;57808367;3;50;704
28.01.2022 17:45;2;10;534;692053;82664365;2;10;534
17.01.2022 23:36;4;30;758;978862;84039068;3;52;646
27.01.2022 21:10;1;30;395;921824;74705686;2;57;538
17.01.2022 10:39;2;40;522;290348;58876109;3;35;705
25.01.2022 7:23;1;50;707;483106;69663613;2;40;680
26.01.2022 12:45;2;40;355;266779;22333494;3;43;644
31.01.2022 22:53;3;40;819;850877;42598732;3;40;791
08.01.2022 0:43;4;70;1021;289021;24442119;3;48;643
08.01.2022 4:32;1;20;388;901365;68610446;1;53;554
03.01.2022 1:30;3;20;567;911069;86235271;2;47;549
04.01.2022 3:35;3;20;649;366617;60214386;3;20;649
26.01.2022 21:33;4;20;836;696318;62435262;4;30;733
12.01.2022 16:19;2;50;938;615968;34013003;2;47;767
06.01.2022 18:36;4;50;533;163931;91626632;4;40;448
17.01.2022 3:42;3;10;415;919838;73749541;4;50;502
31.01.2022 5:46;3;50;537;316941;42108051;2;30;664
20.01.2022 15:32;3;40;370;167649;54851509;4;47;464
24.01.2022 2:08;4;20;664;103603;60593383;4;20;664
01.01.2022 0:03;4;0;0;566133;57925164;4;56;527
25.01.2022 0:38;2;80;340;210774;14656269;3;50;422
04.01.2022 5:51;1;50;805;915620;85497915;3;35;697
06.01.2022 23:15;4;10;303;622681;62952330;4;10;303
24.01.2022 23:19;1;20;912;379541;12916418;1;20;912
24.01.2022 4:04;2;10;557;965533;41339845;2;10;557
16.01.2022 12:41;2;30;349;976034;52809669;3;50;534
16.01.2022 20:27;2;40;565;193131;81443457;3;30;577
01.01.2022 21:19;5;0;0;540109;48734598;3;67;560
04.01.2022 14:32;5;90;714;463883;68426298;3;50;510
20.01.2022 12:18;4;50;600;847025;39619481;4;70;488
02.01.2022 12:25;2;30;519;230941;70673660;2;30;519
14.01.2022 0:18;2;90;653;300081;86728583;2;54;476
21.01.2022 9:50;2;20;757;694700;28677629;2;20;757
21.01.2022 19:19;1;10;935;229129;28085649;1;10;935
27.01.2022 3:50;1;10;501;597899;62271027;1;10;501
13.01.2022 23:41;1;10;397;242806;23215368;2;25;648
29.01.2022 15:06;4;40;880;854056;21857017;4;30;879
08.01.2022 3:35;3;50;524;716213;81154888;2;43;735
06.01.2022 4:29;2;50;462;100967;71323286;2;40;541
26.01.2022 23:02;4;20;617;522794;47883485;3;35;488
01.01.2022 8:27;5;0;0;978325;85415873;3;50;634
01.01.2022 6:03;6;0;0;773665;11796301;4;46;523
27.01.2022 21:22;1;70;410;679437;57365812;1;47;441
12.01.2022 20:20;4;60;651;366284;38483451;4;35;715
18.01.2022 10:18;1;60;800;592341;27172829;3;56;519
18.01.2022 1:33;3;20;845;918879;51472843;3;35;780
31.01.2022 8:50;1;30;670;767096;73847214;1;30;670
12.01.2022 20:26;2;10;584;219555;40088229;3;52;507
23.01.2022 20:05;3;40;575;604340;71106900;3;62;563
01.01.2022 9:09;4;0;0;239056;19681038;4;62;694
11.01.2022 3:02;1;50;352;772235;58535780;2;30;616
26.01.2022 5:16;3;10;425;190051;55734440;2;25;562
14.01.2022 21:24;2;30;661;163863;20083015;3;35;537
18.01.2022 22:14;2;40;560;362671;18866396;2;35;692
11.01.2022 3:15;4;40;489;176185;73578924;3;35;383
06.01.2022 6:30;1;10;451;629655;27577660;3;63;699
25.01.2022 7:56;2;110;424;580077;33690232;3;56;478
14.01.2022 2:02;4;20;941;916782;99572874;3;40;896
09.01.2022 15:28;4;70;609;222377;14700777;3;65;610
06.01.2022 18:20;4;70;373;669466;81452146;3;53;586
11.01.2022 23:08;3;40;476;291909;78899926;4;25;710
14.01.2022 2:02;4;80;714;828304;30981242;3;63;646
07.01.2022 7:05;4;80;539;685376;20687897;3;53;732
03.01.2022 2:00;4;30;290;625493;48474149;4;30;290
03.01.2022 11:02;3;90;512;587260;25324347;4;50;742
09.01.2022 15:28;1;30;639;387362;43662093;3;50;759
15.01.2022 16:45;5;80;625;620485;43108000;3;54;501
13.01.2022 21:40;2;90;856;375024;14864798;3;53;616
07.01.2022 19:53;4;50;478;768235;83550483;4;35;685
26.01.2022 1:45;4;70;849;481900;49402204;3;40;770
14.01.2022 17:52;1;30;427;864699;43003024;2;45;690
09.01.2022 8:06;4;10;731;112668;96852181;3;72;611
11.01.2022 20:25;1;50;747;643892;27310464;3;40;672
30.01.2022 4:15;4;60;648;953577;26423550;3;50;657
11.01.2022 22:28;2;60;969;587659;17773432;4;53;924
17.01.2022 16:12;1;30;699;676311;97804478;2;35;703
19.01.2022 18:56;4;60;714;138020;47633436;4;35;750
15.01.2022 13:05;3;20;712;177247;91018869;3;20;712
19.01.2022 15:54;1;10;544;670347;69971458;2;50;722
27.01.2022 17:47;1;10;493;268162;50970549;1;10;493
12.01.2022 2:11;3;20;441;500024;12878524;4;40;570
14.01.2022 0:48;2;40;777;327514;32030267;4;50;470
02.01.2022 4:39;1;10;457;977094;54501338;2;55;587
22.01.2022 1:34;4;40;340;146887;82103706;5;65;551
09.01.2022 17:25;3;20;884;206210;10933132;3;20;884
15.01.2022 10:13;2;30;720;982082;57256463;2;30;720
03.01.2022 14:47;1;30;579;572531;71797507;2;57;738
25.01.2022 11:42;2;10;744;372928;91353608;2;10;744
12.01.2022 9:16;4;70;854;220720;97849801;4;40;581
06.01.2022 16:45;2;30;935;836220;96992443;3;35;855
22.01.2022 1:41;1;10;414;167915;70807108;1;10;414
06.01.2022 13:17;4;110;614;822095;77833444;3;65;617
31.01.2022 10:31;1;10;344;382954;69025688;3;67;586
12.01.2022 22:19;3;30;765;585408;98290878;3;30;765
20.01.2022 7:18;4;70;965;324459;93926116;3;65;657
16.01.2022 1:16;1;10;889;870754;44037437;1;10;889
31.01.2022 16:25;2;30;855;746517;39277821;3;40;597
25.01.2022 18:57;4;30;343;512088;72150906;4;30;343
17.01.2022 5:20;2;10;440;971900;95313113;3;47;625
05.01.2022 3:06;2;80;548;224607;97579499;3;57;528
29.01.2022 23:05;3;30;600;187954;76371378;2;57;767
19.01.2022 18:17;4;10;506;405987;65435919;2;60;412
30.01.2022 7:58;2;10;688;429057;80742157;2;10;688
26.01.2022 13:22;2;40;549;951959;25967905;2;30;506
22.01.2022 5:19;4;10;889;143862;28257546;4;10;889
21.01.2022 16:53;2;40;745;453702;64286421;2;35;594
02.01.2022 21:19;2;90;795;413872;82500850;3;86;753
16.01.2022 4:08;1;10;379;811975;58970754;2;30;356
18.01.2022 21:52;2;30;301;766946;55620030;4;50;627
01.01.2022 10:16;4;0;0;831212;70084007;3;68;565
02.01.2022 3:11;3;10;880;518827;77570277;3;10;880
13.01.2022 7:44;2;60;920;389782;79905056;2;50;569
31.01.2022 0:22;1;70;798;995422;32733215;2;43;641
07.01.2022 21:14;5;80;523;808837;26085294;3;47;630
30.01.2022 7:55;2;60;765;619604;50031244;2;40;706
25.01.2022 1:48;3;40;650;748408;48066951;2;25;550
14.01.2022 19:01;3;20;942;253687;83924703;3;20;942
05.01.2022 3:35;3;80;821;583473;25981353;4;48;633
28.01.2022 12:50;5;80;629;326627;82284046;2;53;737
01.01.2022 16:58;1;40;409;598957;95546362;2;35;615
24.01.2022 4:53;1;20;444;705206;54106325;2;50;641
20.01.2022 17:24;4;120;536;649918;23232272;3;75;700
22.01.2022 13:18;4;30;523;137352;10724074;3;45;525
11.01.2022 4:52;1;20;602;579292;27300437;3;35;646
13.01.2022 6:34;2;10;717;293641;91441836;3;35;718
06.01.2022 13:23;3;40;670;805562;84272866;2;25;751
14.01.2022 23:51;4;10;753;355033;37417799;4;10;753
18.01.2022 6:48;3;20;851;342069;65274707;2;30;847
16.01.2022 6:38;2;20;722;241344;41428698;2;20;722
06.01.2022 11:44;4;140;530;359204;28685047;3;79;487
18.01.2022 10:57;2;20;858;975556;94256467;2;20;858
12.01.2022 14:01;4;10;370;889419;65673304;3;30;455
03.01.2022 16:09;3;50;331;151255;45827335;4;53;536
03.01.2022 15:30;4;30;589;192412;19292504;3;53;584
19.01.2022 8:33;4;10;672;418338;96451517;4;25;698
24.01.2022 14:39;4;30;277;986528;81920022;3;81;739
17.01.2022 15:41;3;20;443;489656;51081564;3;35;437
27.01.2022 11:51;1;30;844;155450;89210864;2;47;684
23.01.2022 11:11;2;110;540;942785;80972392;4;50;417
17.01.2022 22:02;4;20;369;573064;17808311;4;35;571
16.01.2022 19:58;5;70;387;251792;26547070;4;53;616
01.01.2022 15:59;4;0;0;981610;79956022;3;54;504
10.01.2022 16:03;3;40;335;127791;70210112;2;47;489
27.01.2022 22:12;5;70;662;649801;10623193;3;47;676
29.01.2022 7:43;2;10;760;794719;31887061;3;25;837
08.01.2022 4:30;5;90;492;215068;93646279;4;47;666
04.01.2022 12:09;4;60;441;957191;63225224;3;35;459
10.01.2022 21:35;4;10;864;574815;38927883;4;30;638
21.01.2022 0:03;1;20;561;790432;31495343;2;40;664
27.01.2022 2:11;1;10;502;632893;45682620;1;47;665
13.01.2022 2:45;2;10;654;542398;53215038;3;50;769
26.01.2022 1:44;1;30;745;205583;79101073;1;30;745
02.01.2022 22:08;1;40;427;591711;92987798;2;25;448
31.01.2022 20:45;1;10;841;331844;10226092;3;30;718
30.01.2022 16:52;4;10;826;827543;16027244;4;50;567
21.01.2022 4:14;2;100;992;292646;96191451;3;63;754
16.01.2022 21:01;1;70;351;313658;77657552;3;52;355
21.01.2022 6:19;1;40;842;178547;31372525;3;25;594
16.01.2022 22:43;3;90;743;898062;20259388;4;67;483
23.01.2022 16:30;3;60;724;536205;76897163;4;45;584
26.01.2022 0:05;1;10;524;323671;57175440;1;47;566
16.01.2022 14:00;1;30;817;261376;26419249;2;35;657
06.01.2022 16:39;4;20;844;438578;68462725;4;20;844
30.01.2022 16:25;4;130;362;722218;48369409;3;83;521
30.01.2022 9:31;3;20;627;519685;49580170;2;35;648
25.01.2022 17:45;3;70;1035;390975;94788400;3;68;601
13.01.2022 17:52;1;40;561;527027;66893011;3;48;586
24.01.2022 11:47;4;40;926;926203;95375245;3;25;652
27.01.2022 10:37;3;40;619;282557;50851364;4;40;477
29.01.2022 18:17;3;30;826;535659;40421720;4;40;732
26.01.2022 0:43;4;110;355;108817;38431290;3;63;619
07.01.2022 12:54;1;10;438;730441;16841475;1;10;438
08.01.2022 21:29;1;30;483;419494;79372278;1;30;483
03.01.2022 12:05;4;60;597;519257;77880486;3;40;638
24.01.2022 10:33;3;40;828;420812;34148171;3;35;565
10.01.2022 16:49;1;20;491;743239;60328386;1;20;491
06.01.2022 4:50;4;10;867;118351;46426722;3;50;708
21.01.2022 3:39;4;70;357;637761;47559870;3;47;562
30.01.2022 15:29;1;50;437;791460;28035898;3;63;565
16.01.2022 16:14;1;10;849;563346;87873201;1;10;849
20.01.2022 12:11;4;10;771;335894;65968069;4;10;771
15.01.2022 11:52;2;40;393;155475;11021795;2;30;660
17.01.2022 5:47;2;40;679;363271;86675331;3;25;740
26.01.2022 1:30;2;30;734;879513;12434626;3;35;856
17.01.2022 0:56;4;60;649;596567;26733655;3;68;616
14.01.2022 7:16;4;50;777;215198;62635502;3;40;846
10.01.2022 13:26;4;20;762;879170;29147758;4;40;693
04.01.2022 7:31;4;50;662;589003;39986148;3;47;764
30.01.2022 4:50;4;20;822;706037;17147002;4;20;822
10.01.2022 4:14;4;50;835;874649;11097960;4;40;573
09.01.2022 18:24;1;80;480;551349;11735975;1;43;588
03.01.2022 3:44;4;30;863;619615;76299908;3;70;677
17.01.2022 21:30;1;30;489;871276;29469783;2;57;637
28.01.2022 7:21;4;150;909;757578;63166407;3;67;518
11.01.2022 15:09;2;20;357;817418;46298939;3;43;467
21.01.2022 11:50;4;50;872;770049;64741278;4;47;898
14.01.2022 12:22;4;30;632;167081;24174166;3;50;501
16.01.2022 22:52;3;100;535;507770;11233064;3;65;676
22.01.2022 0:29;3;30;345;866875;24362340;3;45;623
17.01.2022 0:37;4;50;382;649066;89437534;4;50;494
08.01.2022 11:44;2;10;632;416677;85513407;2;25;719
30.01.2022 17:47;4;30;898;336008;87374581;4;25;606
13.01.2022 0:35;1;30;569;265958;72074187;3;68;517
30.01.2022 8:16;4;70;349;773987;77534523;4;50;407
16.01.2022 7:21;2;20;436;445849;88329985;2;50;704
21.01.2022 12:51;1;50;378;777319;91582856;2;30;390
12.01.2022 12:25;3;30;515;888077;56633160;2;35;506
26.01.2022 5:08;3;110;337;350440;88579549;4;65;483
13.01.2022 3:37;3;70;728;342311;88859108;3;68;535
30.01.2022 8:16;3;60;731;566585;66825928;4;35;583
17.01.2022 2:49;4;20;512;481500;50390335;4;40;601
01.01.2022 12:32;4;0;0;877548;23935481;3;84;697
16.01.2022 9:29;3;60;708;229981;75138172;4;40;623
03.01.2022 20:24;3;60;724;965314;88214007;3;57;698
17.01.2022 17:27;3;10;521;674082;21371580;3;30;568
13.01.2022 15:03;3;20;756;691797;57744684;2;50;788
05.01.2022 3:00;1;20;401;887139;32074722;1;20;401
30.01.2022 23:05;3;10;424;856069;52359995;3;10;424
07.01.2022 6:19;2;20;659;222681;75381257;2;30;752
25.01.2022 6:04;4;30;807;996784;83436650;4;30;807
19.01.2022 1:09;1;50;707;253084;28696032;1;40;705
17.01.2022 14:42;4;40;332;708417;44345666;4;30;600
05.01.2022 10:59;5;110;426;583709;21457917;4;50;442
25.01.2022 16:09;1;40;497;317560;83087522;1;25;482
16.01.2022 13:17;5;90;496;918312;44994266;3;53;540
03.01.2022 3:29;1;30;700;389341;47777043;1;30;700
02.01.2022 0:27;4;50;774;689722;41533941;3;40;801
01.01.2022 18:01;5;0;0;968552;89548440;3;65;538
28.01.2022 0:14;2;10;742;339848;71341951;3;35;838
30.01.2022 15:37;1;60;536;373487;80396434;3;68;519
07.01.2022 13:34;4;50;856;928812;41388765;4;40;584
06.01.2022 21:42;2;50;760;591306;89654638;3;30;643
13.01.2022 22:43;4;120;336;423660;38663549;4;56;375
22.01.2022 2:28;2;20;584;597288;57102827;3;35;722
08.01.2022 14:50;1;20;524;367087;90693053;1;20;524
01.01.2022 15:47;1;60;328;632489;93073849;3;68;663
26.01.2022 19:36;1;20;411;463265;16066950;2;43;740
15.01.2022 4:44;1;20;690;921775;33724904;1;20;690
09.01.2022 18:43;3;90;917;670340;94251794;3;50;736
29.01.2022 7:19;2;60;709;737689;80510249;1;53;680
24.01.2022 17:35;1;20;615;799193;38810669;1;20;615
15.01.2022 3:27;2;10;582;107483;36450162;3;25;714
11.01.2022 20:09;4;30;679;901015;12216965;4;30;679
19.01.2022 18:32;1;40;514;214024;74012410;3;35;622
13.01.2022 23:11;1;40;612;384151;14054851;2;47;706
02.01.2022 8:51;6;130;1020;918241;90690821;4;77;817
30.01.2022 10:41;2;40;690;269752;11027753;2;35;630
01.01.2022 14:44;5;0;0;895164;73939841;3;52;438
07.01.2022 23:19;3;30;515;303910;24967209;4;40;656
09.01.2022 0:45;1;10;413;235491;25419069;1;10;413
22.01.2022 6:15;3;90;376;920965;29865790;4;83;504
26.01.2022 12:21;4;10;767;559673;25961103;3;50;790
14.01.2022 22:12;1;40;977;336992;58634927;2;25;773
06.01.2022 9:32;2;40;543;514064;40305061;2;47;665
23.01.2022 14:28;3;80;687;981108;78810425;4;53;837
10.01.2022 4:07;3;90;351;928068;52920979;3;57;330
25.01.2022 17:55;4;110;974;857729;70426158;3;68;835
28.01.2022 0:58;1;70;742;731290;92388527;3;65;715
13.01.2022 7:30;1;80;650;410154;25475399;2;43;764
25.01.2022 8:21;1;80;480;438455;88389577;3;54;394
19.01.2022 13:25;4;80;783;142649;14846539;3;43;621
02.01.2022 7:50;4;50;433;273401;63413147;3;35;543
18.01.2022 9:22;2;30;481;746189;41957330;3;50;626
04.01.2022 23:44;5;150;1146;974083;77163793;3;72;624
21.01.2022 17:42;3;90;334;215618;31301956;3;57;502
20.01.2022 3:01;3;30;572;484448;77545094;4;35;518
01.01.2022 1:04;1;20;893;701663;53449612;2;30;689
10.01.2022 9:57;1;80;364;678522;60225347;2;47;562
01.01.2022 14:18;5;0;0;284347;57777740;3;52;496
15.01.2022 9:14;1;50;608;320811;98113622;2;30;484
12.01.2022 21:58;3;40;359;800967;22469639;3;50;444
15.01.2022 17:17;4;50;395;862811;99820476;4;52;476
13.01.2022 6:03;2;10;353;509999;49358646;4;47;570
15.01.2022 6:39;3;10;503;952470;76659898;3;10;503
05.01.2022 13:58;4;20;922;401240;21517758;2;50;622
28.01.2022 13:23;1;30;482;270619;17323723;1;30;482
09.01.2022 18:25;1;30;903;461021;88124051;2;53;757
27.01.2022 6:44;4;10;482;982343;20563827;4;10;482
15.01.2022 8:45;2;40;654;591960;87804602;2;35;567
23.01.2022 23:36;3;30;612;643480;30007197;3;53;515
05.01.2022 5:43;2;80;576;640259;71457198;2;68;757
07.01.2022 15:06;4;20;773;743754;83905365;4;20;773
01.01.2022 21:14;5;100;611;672913;75746696;4;48;537
11.01.2022 18:25;2;40;466;827343;65159585;3;30;419
19.01.2022 10:49;4;20;309;819992;17843391;3;30;469
21.01.2022 1:03;2;30;896;432415;33102803;2;30;896
06.01.2022 17:38;3;20;289;285648;23309281;3;35;469
28.01.2022 21:10;2;10;289;231690;95176014;2;10;289
31.01.2022 11:32;4;50;938;424676;71753138;3;40;749
19.01.2022 9:36;1;60;356;299939;54796840;3;40;507
22.01.2022 17:08;5;90;381;285791;29406312;3;57;630
